"MODULE_CD"|"COL_NM"|"COL_KOR_NM"|"FORMAT_DC"|"COLSIZE_VR"|"RCODE_DC"|"KEY_VAL_YN"|"COL_SQ"|"TABLE_ID"|"TABLE_NM"
FI|INSERT_ID|등록ID|VARCHAR2|(30)|||6|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|INSERT_IP|등록IP|VARCHAR2|(200)|||7|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||8|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|MENU_CD|메뉴코드|VARCHAR2|(20)||Y|1|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|UPDATE_DTS|수정일시|DATE||||13|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|UPDATE_ID|수정ID|VARCHAR2|(30)|||10|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|UPDATE_IP|수정IP|VARCHAR2|(200)|||11|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||12|FI_VAT_ACCT_MST|부가세공통계정등록마스타
FI|BIZAREA_CD|사업장코드|VARCHAR2|(7)||Y|2|FI_VAT_ANIMAL_SUM|
FI|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|FI_VAT_ANIMAL_SUM|
FI|DECLTERM_FG|신고기간구분|VARCHAR2|(10)|||8|FI_VAT_ANIMAL_SUM|
FI|DECL_FG|신고구분|VARCHAR2|(3)||Y|3|FI_VAT_ANIMAL_SUM|
FI|FROM_YM|시작년월|VARCHAR2|(6)||Y|4|FI_VAT_ANIMAL_SUM|
FI|INSERT_DTS|등록일시|DATE||||15|FI_VAT_ANIMAL_SUM|
FI|INSERT_ID|등록ID|VARCHAR2|(30)|||12|FI_VAT_ANIMAL_SUM|
FI|INSERT_IP|등록IP|VARCHAR2|(200)|||13|FI_VAT_ANIMAL_SUM|
FI|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||14|FI_VAT_ANIMAL_SUM|
FI|MRTF_SQ|수정경정청구순번|NUMBER|(3,0)||Y|6|FI_VAT_ANIMAL_SUM|
FI|RMK_DC|비고|VARCHAR2|(100)|||11|FI_VAT_ANIMAL_SUM|
FI|SPLY_CNT|공급건수|NUMBER|(15,0)|||9|FI_VAT_ANIMAL_SUM|
FI|SPPRC_AMT|공급가액|NUMBER|(19,4)|||10|FI_VAT_ANIMAL_SUM|
FI|TAXF_REASON_FG|면세사유구분|VARCHAR2|(3)||Y|7|FI_VAT_ANIMAL_SUM|
FI|TO_YM|종료년월|VARCHAR2|(6)||Y|5|FI_VAT_ANIMAL_SUM|
FI|UPDATE_DTS|수정일시|DATE||||19|FI_VAT_ANIMAL_SUM|
FI|UPDATE_ID|수정ID|VARCHAR2|(30)|||16|FI_VAT_ANIMAL_SUM|
FI|UPDATE_IP|수정IP|VARCHAR2|(200)|||17|FI_VAT_ANIMAL_SUM|
FI|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||18|FI_VAT_ANIMAL_SUM|
FI|ASSET_FG|자산구분|VARCHAR2|(3)|||8|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|BIZAREA_CD|사업장코드|VARCHAR2|(7)||Y|2|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|DATA_FG|입력구분|VARCHAR2|(3)|||17|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|DECL_FG|신고구분|VARCHAR2|(3)||Y|3|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|DOCU_NO|전표번호|VARCHAR2|(20)|||19|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|DOLINE_SQ|전표라인순번|NUMBER|(5,0)|||20|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|EVDN_FG|증빙구분|VARCHAR2|(3)|||16|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|FROM_YM|시작년월|VARCHAR2|(6)||Y|4|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|INSERT_DTS|등록일시|DATE||||24|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|INSERT_ID|등록ID|VARCHAR2|(30)|||21|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|INSERT_IP|등록IP|VARCHAR2|(200)|||22|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||23|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|ITEM_NM|품명및내역|VARCHAR2|(100)|||12|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|LINE_SQ|라인순번|NUMBER|(10,0)||Y|7|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|MRTF_SQ|수정경정청구순번|NUMBER|(3,0)||Y|6|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|PARTNER_CD|거래처코드|VARCHAR2|(20)|||10|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|PARTNER_NM|거래처명|VARCHAR2|(50)|||11|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|PC_CD|회계단위코드|VARCHAR2|(7)|||18|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|SPLY_CNT|공급건수|NUMBER|(15,0)|||15|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|SPPRC_AMT|공급가액|NUMBER|(19,4)|||13|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|TO_YM|종료년월|VARCHAR2|(6)||Y|5|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|TRAN_DT|거래일|VARCHAR2|(8)|||9|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|UPDATE_DTS|수정일시|DATE||||28|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|UPDATE_ID|수정ID|VARCHAR2|(30)|||25|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|UPDATE_IP|수정IP|VARCHAR2|(200)|||26|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||27|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|VAT_AMT|세액|NUMBER|(19,4)|||14|FI_VAT_ASSET_DTL|건물등감가상각자산명세
FI|ASSET_FG|자산구분|VARCHAR2|(3)||Y|7|FI_VAT_ASSET_SUM|
FI|BIZAREA_CD|사업장코드|VARCHAR2|(7)||Y|2|FI_VAT_ASSET_SUM|
FI|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|FI_VAT_ASSET_SUM|
FI|DECLTERM_FG|신고기간구분|VARCHAR2|(10)|||8|FI_VAT_ASSET_SUM|
FI|DECL_FG|신고구분|VARCHAR2|(3)||Y|3|FI_VAT_ASSET_SUM|
FI|FROM_YM|시작년월|VARCHAR2|(6)||Y|4|FI_VAT_ASSET_SUM|
FI|INSERT_DTS|등록일시|DATE||||15|FI_VAT_ASSET_SUM|
FI|INSERT_ID|등록ID|VARCHAR2|(30)|||12|FI_VAT_ASSET_SUM|
FI|INSERT_IP|등록IP|VARCHAR2|(200)|||13|FI_VAT_ASSET_SUM|
FI|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||14|FI_VAT_ASSET_SUM|
FI|MRTF_SQ|수정경정청구순번|NUMBER|(3,0)||Y|6|FI_VAT_ASSET_SUM|
FI|SPLY_CNT|공급건수|NUMBER|(15,0)|||9|FI_VAT_ASSET_SUM|
FI|SPPRC_AMT|공급가액합계|NUMBER|(19,4)|||10|FI_VAT_ASSET_SUM|
FI|TO_YM|종료년월|VARCHAR2|(6)||Y|5|FI_VAT_ASSET_SUM|
FI|UPDATE_DTS|수정일시|DATE||||19|FI_VAT_ASSET_SUM|
FI|UPDATE_ID|수정ID|VARCHAR2|(30)|||16|FI_VAT_ASSET_SUM|
FI|UPDATE_IP|수정IP|VARCHAR2|(200)|||17|FI_VAT_ASSET_SUM|
FI|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||18|FI_VAT_ASSET_SUM|
FI|VAT_AMT|세액합계|NUMBER|(19,4)|||11|FI_VAT_ASSET_SUM|
FI|ACQS_DT|취득일|VARCHAR2|(8)|||10|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|ASSET_FG|자산구분|VARCHAR2|(3)|||8|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|ASSET_QT|자산수량|NUMBER|(19,6)|||9|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|BIZAREA_CD|사업장코드|VARCHAR2|(7)||Y|2|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|COMPANY_CD|회사코드|VARCHAR2|(7)||Y|1|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|DDCT_TAX_AMT|공제세금액|NUMBER|(19,4)|||12|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|DECL_FG|신고구분|VARCHAR2|(3)||Y|3|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|FROM_YM|과세기간시작년월|VARCHAR2|(6)||Y|4|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|INSERT_DTS|등록일시|DATE||||17|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|INSERT_ID|등록ID|VARCHAR2|(30)|||14|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|INSERT_IP|등록IP|VARCHAR2|(200)|||15|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|INSERT_MCADDR_NM|등록맥어드레스명|VARCHAR2|(200)|||16|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|LINE_SQ|라인순번|NUMBER|(10,0)||Y|7|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|MRTF_SQ|수정경정청구순번|NUMBER|(3,0)||Y|6|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|NDETAX_AMT|불공제세금액|NUMBER|(19,4)|||11|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|STOR_PLCE_DC|보관장소내역|VARCHAR2|(100)|||13|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|TO_YM|과세기간종료년월|VARCHAR2|(6)||Y|5|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|UPDATE_DTS|수정일시|DATE||||21|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|UPDATE_ID|수정ID|VARCHAR2|(30)|||18|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|UPDATE_IP|수정IP|VARCHAR2|(200)|||19|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|UPDATE_MCADDR_NM|수정맥어드레스명|VARCHAR2|(200)|||20|FI_VAT_BIZCHANGE_DTL|과세사업전환감가상각자산신고서내역
FI|BIZAREA_ADDR|사업장주소|VARCHAR2|(100)|||11|FI_VAT_BIZCHANGE_MST|과세사업전환감가상각자산신고서마스터
FI|BIZAREA_CD|사업장코드|VARCHAR2|(7)||Y|2|FI_VAT_BIZCHANGE_MST|과세사업전환감가상각자산신고서마스터
FI|BIZAREA_NM|사업장명|VARCHAR2|(50)|||9|FI_VAT_BIZCHANGE_MST|과세사업전환감가상각자산신고서마스터
